type,amount,oldbalanceOrg,newbalanceOrig,isFraud
3,0.0002953170822233001,0.0012167315747343514,0.001274632016599889,No Fraud
0,0.002423658772601014,0.0011730964612250711,0.002948341453573773,No Fraud
1,0.0,0.0,0.0,Fraud
1,0.00045703002158256124,0.0,0.0,No Fraud
1,0.005136197343258934,0.0005926487551358523,0.0,No Fraud
1,0.00361971118991801,0.0,0.0,No Fraud
1,0.31767095175650156,0.16782735965107815,0.0,Fraud
0,0.0013908374441217234,4.846854146723137e-05,0.0009412179490376404,No Fraud
3,0.00014198239654566485,0.0,0.0,No Fraud
1,0.017397954902457706,0.00919143792802972,0.0,Fraud
3,0.0016165483734218492,0.0005223626569139807,0.0,No Fraud
4,0.03597025862513746,0.019003290976540126,0.0,Fraud
4,0.013860539231630786,0.007322601231628569,0.0,Fraud
1,0.03780242647473498,0.019971235608982434,0.0,Fraud
0,0.001309651867336073,0.07039907993604334,0.08542815874287046,No Fraud
1,0.002299601594850113,0.0012148925225272948,0.0,Fraud
3,0.00014189884908535292,2.8901549605512167e-05,0.0,No Fraud
4,0.01020492010568098,0.005391316981665411,0.0,Fraud
3,0.00017904856086756524,0.0013336065479953624,0.0014888907914385149,No Fraud
1,0.00139891200437347,0.0002095660239963013,0.0,No Fraud
3,0.0010621163083083718,0.0008408318545878666,0.000336119923985856,No Fraud
4,0.0023380445450769264,0.0012352021504554703,0.0,Fraud
1,0.0705062776946985,0.03724886508791334,0.0,Fraud
3,0.0008803710387313455,0.0,0.0,No Fraud
4,0.05009270770869197,0.026464260663552862,0.0,Fraud
3,0.00024739483079607306,0.0,0.0,No Fraud
4,0.0028089755298374,0.0014839976519428514,0.0,Fraud
1,0.005321175232441034,0.0037445774747236274,0.0011216068311128815,No Fraud
1,0.03212446356022196,0.01697153570293033,0.0,Fraud
1,0.03595242203653823,0.018993867805950436,0.0,Fraud
4,0.0031701623192493143,0.0016748146746283726,0.0,Fraud
4,0.0010951092956868501,0.0005785524317166793,0.0,Fraud
2,0.00022059610930589456,0.0013338415062988738,0.0014627966309750935,No Fraud
1,0.009835543123790879,0.0,0.0,No Fraud
4,0.002795480550135832,0.0014768681778775138,0.0,Fraud
1,0.04918742173721437,0.0259859929671136,0.0,Fraud
3,0.0006159754116101198,0.0,0.0,No Fraud
0,0.0017095868887594381,0.14832202504388436,0.17932001393266186,No Fraud
3,0.00042018622692689044,0.007410201910718283,0.008637889307016412,No Fraud
1,0.00035411638703866975,0.0,0.0,No Fraud
4,0.0006621190233784621,0.00034980122310186495,0.0,Fraud
1,0.04917158711095311,0.025977627444544436,0.0,Fraud
2,0.00017770036534831064,0.0002466558704791896,0.00018358662072417306,No Fraud
3,0.00034391724346157545,0.0,0.0,No Fraud
4,0.06040439352687785,0.008280736187071917,0.0,No Fraud
1,0.0015488812839881969,0.0,0.0,No Fraud
3,0.0005044147737594164,0.0,0.0,No Fraud
1,0.10166329184324838,0.053709291797531096,0.0,Fraud
3,0.000822495203372732,0.0011540312731687086,0.0008646071411880552,No Fraud
1,0.007033695494768992,0.0017237212455042934,0.0,No Fraud
1,0.02750866809904054,0.014532984867053804,0.0,Fraud
1,0.01053782941532229,0.000701568711549402,0.0,No Fraud
4,0.22453350320139429,0.11862231906045112,0.0,Fraud
3,0.0019044691228754026,0.0076560597621023315,0.007991031711244325,No Fraud
1,0.007860934478464305,0.004152976123929746,0.0,Fraud
0,0.004891348327470238,0.00037788008299036754,0.0035593660645032166,No Fraud
1,0.010247589667920913,0.005413859552613743,0.0,Fraud
3,0.0005441878122612338,0.0,0.0,No Fraud
4,0.17763041293405005,0.09384315132251375,0.0,Fraud
1,0.005508550266625089,0.00028074160722432355,0.0,No Fraud
1,0.009843961086341474,0.0,0.0,No Fraud
1,0.0008137684646570291,0.000429918480224737,0.0,Fraud
4,0.006366700857622971,0.0033635640549285746,0.0,Fraud
1,0.24450613288185377,0.12917397222869414,0.0,Fraud
4,0.004502356752663933,0.0023786205248819236,0.0,Fraud
3,0.00019744488568378425,0.00013774548022513994,4.017703696789387e-05,No Fraud
3,0.00014463939638615625,0.0,0.0,No Fraud
0,0.00025385371658718625,0.1105738708757713,0.13303487505056155,No Fraud
3,0.0007773192173234399,0.00017583759169986448,0.0,No Fraud
3,0.00036493371828788215,5.696060586557593e-05,0.0,No Fraud
4,0.30031597519244896,0.15865862742219036,0.0,Fraud
3,0.00010259723427594205,0.0,0.0,No Fraud
0,0.011791909514712838,0.210213849520297,0.2600945665016104,No Fraud
0,0.0012581516879792123,0.00878085181701791,0.01135045783567646,No Fraud
1,0.011009080294731183,0.0006181341788356668,0.0,No Fraud
1,0.31767095175650156,0.16782735965107815,0.0,Fraud
1,0.018236622733984364,0.009634510884531268,0.0,Fraud
3,1.5580807170801135e-05,0.00027132649234789803,0.00031615442647667247,No Fraud
4,0.03532646889800439,0.0,0.0,No Fraud
3,0.00018261378195912845,0.0006619111064638522,0.0006794686411183012,No Fraud
4,0.005356640652837034,0.0028299435387291994,0.0,Fraud
4,0.10646121790887131,0.05624406326134373,0.0,Fraud
1,0.004534213748718929,0.0008739441926470244,0.0,No Fraud
1,0.004150960581985153,0.0021929759414208486,0.0,Fraud
1,0.001178838463783215,0.0,0.0,No Fraud
1,0.004268984235349342,0.002255328504697294,0.0,Fraud
1,0.008814900346589077,0.004656961684961934,0.0,Fraud
1,0.015440719363811743,0.008157419328438059,0.0,Fraud
3,0.0006528354074843302,0.0,0.0,No Fraud
1,0.008728044343314574,0.0009275556357234034,0.0,No Fraud
4,0.09286653622608174,0.049061916075697716,0.0,Fraud
0,0.004047752784139935,0.08980840990911292,0.11049012684306907,No Fraud
4,0.04051055291354396,0.02140195411602102,0.0,Fraud
3,0.00011480151690052332,0.0,0.0,No Fraud
4,0.14555919706109055,0.07689974667378077,0.0,Fraud
4,0.034197858659087206,0.018066922054852004,0.0,Fraud
3,2.3735420502390526e-05,0.0018259281075318,0.0021791013820646812,No Fraud
1,0.0012996992364175417,0.0,0.0,No Fraud
4,0.00548269185115211,0.0,0.0,No Fraud
1,0.009942186850650295,0.00525251351776503,0.0,Fraud
0,0.01002593063161044,0.001177107535120732,0.0077794715325750574,No Fraud
1,0.0037370610631935236,0.0,0.0,No Fraud
3,0.0014594867721382067,8.894850061507142e-06,0.0,No Fraud
3,0.0010156620143492113,0.00020073830487865458,0.0,No Fraud
3,0.00017684297144951984,0.0015037163597376951,0.0016947075039761635,No Fraud
4,0.00856047259859207,0.004522546067379631,0.0,Fraud
1,0.1975775650865077,0.1043813445686854,0.0,Fraud
4,0.00764780967227277,0.004040381083994556,0.0,Fraud
4,0.04880205764700617,0.025782402939739758,0.0,Fraud
1,0.005569215252940124,0.002942247901677473,0.0,Fraud
1,0.06954358413484518,0.0367402686380021,0.0,Fraud
3,0.00011823617523091462,0.00040860927254247995,0.0004159526713318677,No Fraud
3,0.001086276137202309,0.0,0.0,No Fraud
3,0.0010622246341029206,0.0,0.0,No Fraud
4,0.07500102336902931,0.03962346463708539,0.0,Fraud
1,0.008665319896219301,0.004577937487432469,0.0,Fraud
3,1.010193626585675e-06,0.0,0.0,No Fraud
0,0.008481813458885736,0.12438141929549557,0.15485057192058913,No Fraud
4,0.0036983118781692176,0.0019538390723087464,0.0,Fraud
4,0.007343328736104151,0.003879522084143551,0.0,Fraud
1,0.006457642109337063,0.003411608832312687,0.0,Fraud
1,0.002650513634998415,0.0,0.0,No Fraud
1,5.725192960936374e-05,2.6684550184521424e-06,0.0,No Fraud
3,0.000795960784114415,0.0,0.0,No Fraud
0,0.0014328119423192133,0.18831350806047967,0.22720101740233795,No Fraud
1,0.004536064182012911,0.00239642835035978,0.0,Fraud
4,0.011441581353773865,0.0,0.0,No Fraud
3,0.00016486137616211985,0.0001556934415483052,8.243030497708155e-05,No Fraud
4,1.0,0.0,0.0,No Fraud
3,9.73277085282052e-05,0.0007958373394654126,0.0008945482280344466,No Fraud
4,0.0013757715815637193,0.0007268279039684068,0.0,Fraud
3,0.000373736062690103,0.0008709904311171654,0.0008093795971633694,No Fraud
3,0.0002079769484183193,0.0005067379297304654,0.0004768992789669478,No Fraud
1,0.0033779877386236456,0.0,0.0,No Fraud
1,0.006326327738693286,0.0,0.0,No Fraud
4,0.0011359633684374952,0.0006001358693046062,0.0,Fraud
4,0.0015343433905520122,0.0008106022870854354,0.0,Fraud
1,0.004299804353417807,0.003577592608417998,0.0015693638528744835,No Fraud
0,0.0023069525006737587,2.0642765237082614e-06,0.0014670517449858035,No Fraud
4,0.06521313342936952,0.03445246704965856,0.0,Fraud
4,0.018111535031665963,0.00956842634425826,0.0,Fraud
4,0.0005279675334645469,0.0002789282326032936,0.0,Fraud
4,0.05592744568529016,0.02954678572117581,0.0,Fraud
1,0.0030204862499230586,0.00022500614108420048,0.0,No Fraud
1,0.017925026286167347,0.009469892719651438,0.0,Fraud
3,0.000928021363823869,0.00021743712716393686,0.0,No Fraud
3,0.0007378952991976028,0.0001394141876621506,0.0,No Fraud
4,0.04861567787591396,0.025683937453040952,0.0,Fraud
1,0.01394127879840017,0.007365256401184846,0.0,Fraud
0,0.0006362437713450398,0.019827203148037407,0.02422974915488609,No Fraud
0,0.01008501742863715,0.018547715888708727,0.028690786361862553,No Fraud
1,0.047498281421593784,0.025093610589425875,0.0,Fraud
1,0.09822657087536735,0.05189365268193743,0.0,Fraud
3,0.0008526536128486873,0.001122009812947283,0.0008069816965241285,No Fraud
1,0.2734222351438905,0.14445051252048013,0.0,Fraud
3,0.0009115450422400663,0.0,0.0,No Fraud
3,0.000326253467860107,0.0072410314287079175,0.008494234891352979,No Fraud
4,0.0509858986763524,0.0,0.0,No Fraud
4,0.0015972304851745846,0.0008438258946840419,0.0,Fraud
0,0.011777664196223222,4.346728614962924e-06,0.007482285528690798,No Fraud
4,0.030074084674824326,0.015888308946697457,0.0,Fraud
4,0.0029127805490719205,0.0015388384304286745,0.0,Fraud
3,0.00017378602388076704,0.0020825885025745096,0.0023922634551643506,No Fraud
1,0.020314047806543594,0.010732026294337477,0.0,Fraud
4,0.014517402706783387,0.0,0.0,No Fraud
4,0.012867653589180614,0.006798054133801371,0.0,Fraud
0,0.0008255213368591644,1.2654182917691293e-05,0.0005392892654813422,No Fraud
1,0.014348038980222024,0.007580150104713272,0.0,Fraud
0,0.0035447186083368528,0.05816429759012011,0.07214487662622428,No Fraud
1,0.0015297981545742802,0.0008082010132235479,0.0,Fraud
4,0.0006645800202417198,0.0003511013816570819,0.0,Fraud
3,0.00010096631160962417,0.0,0.0,No Fraud
1,0.00017865877860976002,9.438644272248567e-05,0.0,Fraud
3,0.0006402661209361807,0.00012048326149350901,0.0,No Fraud
3,0.0005260599193992491,0.009586953309972224,0.011186420256210835,No Fraud
0,0.0026432999630259285,0.08056843966521929,0.09849507903103075,No Fraud
4,0.0014210533520399463,0.0007507505192951504,0.0,Fraud
4,0.31167029011207864,0.16465717618175377,0.0,Fraud
1,0.0025323819735106282,0.0013378717125135347,0.0,Fraud
3,0.0002591477029982083,1.3845757171213947e-05,0.0,No Fraud
4,0.008314813521876392,0.004392762988405776,0.0,Fraud
1,0.006805366956826393,0.0013028437929713196,0.0,No Fraud
3,0.0005534225068287953,0.000926536587995602,0.000762053831519347,No Fraud
1,0.0023461448366757652,8.609543550100309e-05,0.0,No Fraud
4,0.08722999792134871,0.046084101025171464,0.0,Fraud
1,0.012716664585810748,0.00018972883008554385,0.0,No Fraud
0,0.00961010825054783,0.05850313398050653,0.07640266624229836,No Fraud
1,0.013787210610494928,0.0,0.0,No Fraud
0,0.003001481902905178,0.04714419764686987,0.058557437653246794,No Fraud
1,0.0058050986414573975,0.0030668664293127842,0.0,Fraud
4,0.31767095175650156,0.4643789432411188,0.3563582473291833,Fraud
4,0.024660904945993673,0.013028495494497559,0.0,Fraud
1,0.06959415512666814,0.03676698557886703,0.0,Fraud
4,0.03600217280196377,0.0,0.0,No Fraud
1,0.005401134281681953,0.00034369364982944297,0.0,No Fraud
4,0.0030843066618018917,0.0016294566454449146,0.0,Fraud
4,0.00984649038245936,0.0052019565326343,0.0,Fraud
1,0.005452875890962149,0.002880785159061897,0.0,Fraud
3,0.0010344182603537705,0.0016879740178986139,0.0013716925405822757,No Fraud
4,0.19997419069645617,0.10564749542687943,0.0,Fraud
3,1.3436845917396504e-05,0.001095858953766452,0.0013083345201681037,No Fraud
1,0.12364249962060636,0.06532103151783096,0.0,Fraud
1,0.0009171763952018539,0.00048454947451099633,0.0,Fraud
1,0.24038702103647888,0.12699782215486985,0.0,Fraud
1,0.0037005416105795968,0.0019550170525461374,0.0,Fraud
1,0.0002790237391077091,0.00014740981873064728,0.0,Fraud
4,0.04240651226696371,0.022403600160554864,0.0,Fraud
1,0.0011691231330656457,0.0,0.0,No Fraud
4,0.005786313487396228,0.00011862037780138204,0.0,No Fraud
1,0.005511032547442115,0.0005278338288386059,0.0,No Fraud
0,0.00017822896981203344,8.60954355010031e-06,0.00012349470635310487,No Fraud
3,0.0002437546393598953,0.0,0.0,No Fraud
0,0.004344321489913156,0.24390720136722802,0.2958548731741206,No Fraud
1,0.31767095175650156,0.16782735965107815,0.0,Fraud
4,0.01121522523477072,0.005925066892759076,0.0,Fraud
1,0.005352652294037731,0.00010220686202750659,0.0,No Fraud
1,0.02092299633670086,0.011053737245290383,0.0,Fraud
4,0.31767095175650156,0.25096723921209285,0.09990700911069966,Fraud
4,0.00033561936053074393,0.00017730960547136408,0.0,Fraud
1,0.01631591395438422,0.008619789578234368,0.0,Fraud
1,0.010439282803352195,0.0025924795727380995,0.0,No Fraud
4,7.052295128994335e-06,3.725767384253935e-06,0.0,Fraud
1,0.004169787986282906,0.002202922565545289,0.0,Fraud
1,0.0013918482730902123,0.0007353213109856286,0.0,Fraud
4,0.008184588444926187,0.004323964344072492,0.0,Fraud
3,0.00020786036317902467,0.003220774859063841,0.0037383601710678613,No Fraud
4,0.04441569907771803,0.023465064910889146,0.0,Fraud
1,0.006859839265607887,0.00013731634566651214,0.0,No Fraud
1,0.0321357923417035,0.01697752076223021,0.0,Fraud
0,0.007574962004957873,0.06751548299739786,0.08594055461489988,No Fraud
1,0.014087227316778516,0.0013813030836081987,0.0,No Fraud
3,0.001120704679611775,0.0008722994845224438,0.00033673886066052625,No Fraud
1,0.00937096619340744,0.0049507344153537245,0.0,Fraud
1,0.09335819460510243,0.04932166197674761,0.0,Fraud
1,0.001555598436263088,1.0119989786960013e-05,0.0,No Fraud
1,0.005520097288050486,0.0,0.0,No Fraud
0,0.002263577073579022,0.011834832965138764,0.015658642086530585,No Fraud
4,0.0007437842833012648,0.0003929454415841659,0.0,Fraud
3,0.00010661068908043369,0.003639890795629917,0.004306279442482584,No Fraud
1,0.1277884626031785,0.06751136719922979,0.0,Fraud
1,0.0013086019648405175,0.0003372155137469113,0.0,No Fraud
4,0.05162664861014811,0.014018669699862454,0.0,No Fraud
4,0.009140041648447084,0.004828735672802566,0.0,Fraud
3,0.001608910293057816,0.00021597702913497247,0.0,No Fraud
1,0.003962040713962707,0.0043427007583312985,0.002703203809048346,No Fraud
4,0.04628736676879886,0.024453877532885193,0.0,Fraud
0,0.01099142668460017,0.2036555503637733,0.2517054429495063,No Fraud
1,0.20792663442229628,0.10984881640351234,0.0,Fraud
3,0.0009730327963201512,0.0019172518687680133,0.0016861805370352268,No Fraud
0,0.006422962924546661,0.061160777392622594,0.0775729240371293,No Fraud
1,0.05391173200716105,0.02848187278991014,0.0,Fraud
3,0.001386143855809521,7.518665712368301e-06,0.0,No Fraud
3,0.00040724240632662,0.0,0.0,No Fraud
3,4.9254245727942056e-05,0.0004910125061311593,0.0005587677209347001,No Fraud
3,0.0005623074456784729,0.0,0.0,No Fraud
1,0.00047726629655135396,0.0007076776274407013,0.0005474046163411443,No Fraud
1,0.008709928521948757,0.006898113980416861,0.00275977530680389,No Fraud
1,0.013804217760239117,6.075350419369029e-05,0.0,No Fraud
3,0.0004083059686731008,0.0,0.0,No Fraud
0,0.0010892298417117408,0.005050725452751758,0.006760822770305229,No Fraud
4,0.01392112257651122,0.007354607755214986,0.0,Fraud
1,0.006633209314244329,0.0,0.0,No Fraud
4,0.006797637069557301,0.0035912300918358848,0.0,Fraud
1,0.023225367704579336,0.012270093054566476,0.0,Fraud
0,0.011059902564276995,0.007766261248234177,0.016353902385660195,No Fraud
1,0.002035747914372584,0.0010754971315294253,0.0,Fraud
4,0.001371036060685885,0.0007243261015180882,0.0,Fraud
4,0.08169242205986163,0.04315856839286052,0.0,Fraud
1,0.008226205880973904,6.070802297922485e-05,0.0,No Fraud
1,0.014887268901939196,0.007865028320698275,0.0,Fraud
3,0.00029309211487719755,0.0,0.0,No Fraud
4,0.03365239476261277,0.01777875039476121,0.0,Fraud
4,0.006425308924525384,0.003394527027992681,0.0,Fraud
4,0.025489359656421354,0.013466172801386322,0.0,Fraud
0,0.0018460071846107984,0.04804372611353154,0.0589048230717413,No Fraud
1,0.04979782011759545,0.026308469882135956,0.0,Fraud
1,0.0144376120231469,0.007627472049659367,0.0,Fraud
1,0.0006855456677157454,0.0003621776517393337,0.0,Fraud
1,0.004473249516367339,0.002559551844774558,0.00023589917266815367,No Fraud
3,0.00011558902318992769,0.00032442706894149917,0.00031647367598986993,No Fraud
1,0.0031853085525581125,0.00024388671904494678,0.0,No Fraud
1,0.008103441306325699,0.0,0.0,No Fraud
1,0.009186324082421347,0.0048531869443122115,0.0,Fraud
0,0.007430273369574195,0.012640045980051084,0.019906327848775735,No Fraud
3,0.00046670754945687135,0.0,0.0,No Fraud
1,0.010225316169138507,0.005402092337291808,0.0,Fraud
4,0.04251985885090519,0.022463481801615167,0.0,Fraud
1,0.07135266111830142,0.03769601423532609,0.0,Fraud
3,0.0009585063390382299,0.0010035908279774823,0.0005974800016079931,No Fraud
3,0.00041008619668674425,0.003435610662153186,0.003868139434167814,No Fraud
3,2.751538715734114e-05,0.0,0.0,No Fraud
0,0.012998569600450888,0.00010809760235125944,0.008382053274508609,No Fraud
4,0.044342117272833624,0.0,0.0,Fraud
1,0.0073402505045816295,0.008347548258949011,0.005371063893720896,No Fraud
1,0.003600450482442062,0.0019021383437219951,0.0,Fraud
4,0.010368614676437298,0.005477797748784172,0.0,Fraud
3,0.00013820338290356955,4.580008644877923e-05,0.0,No Fraud
1,0.007218493582192398,0.0038135709666214665,0.0,Fraud
1,0.0009678700080122045,0.0005113311967367558,0.0,Fraud
0,0.022200031974407237,0.2006380228286149,0.25519515413475097,No Fraud
1,0.029001786694841207,0.015321807862022602,0.0,Fraud
1,0.004262972312587351,0.0022521523719158977,0.0,Fraud
1,0.015700715565922094,0.008294776791807686,0.0,Fraud
1,0.0877851371220008,0.04637738420315515,0.0,Fraud
1,0.021269237660845486,0.0112366584941864,0.0,Fraud
4,0.20413936705353242,0.10784798164264466,0.0,Fraud
1,0.020494084006400168,0.01082714043649141,0.0,Fraud
4,0.07191838575040795,0.03799488975658808,0.0,Fraud
3,0.0002837027145561306,0.00222050701280745,0.00248821598367895,No Fraud
3,0.000652054254613961,0.0,0.0,No Fraud
4,0.006501945453281881,0.0034350145393717054,0.0,Fraud
1,0.06828840521163251,0.036077150517167644,0.0,Fraud
0,0.009616189743248257,0.11312162781370959,0.1420401362476495,No Fraud
4,0.0034106277935747227,0.0018018539440992913,0.0,Fraud
3,0.0004951457707290651,0.0021997674111838487,0.002329058908458039,No Fraud
4,0.0020805789097682686,0.0010991815998328241,0.0,Fraud
1,0.0004067693942794546,0.00021489857052185463,0.0,Fraud
1,0.009124080906817983,8.458498926414338e-05,0.0,No Fraud
4,0.007822671647667137,0.004132761654114492,0.0,Fraud
4,0.005932382085394337,0.0052236433518757725,0.0025109361426541884,No Fraud
4,0.021502585399825837,0.011359937423836976,0.0,Fraud
1,0.1644225623459239,0.08686536919098845,0.0,Fraud
4,0.007127840458031549,0.003765678408652558,0.0,Fraud
4,0.02574177146455852,0.0025642677935807535,0.0,No Fraud
3,0.0006236916390282852,0.0,0.0,No Fraud
1,0.0046545316216967045,0.0,0.0,No Fraud
4,0.016729287092408788,0.00018251225362054749,0.0,No Fraud
1,0.011504653968232264,4.76629701409062e-06,0.0,No Fraud
4,0.1273561394398688,0.06728296842807023,0.0,Fraud
4,0.001028712572389272,0.0005434746674486477,0.0,Fraud
0,0.0011266651396795821,0.03438072186037188,0.042029674765796714,No Fraud
1,0.006346719672428438,0.0,0.0,No Fraud
1,0.011810098718068512,0.006239341916887922,0.0,Fraud
1,0.030906869875666355,0.016328274076152983,0.0,Fraud
1,0.011216673814310732,0.005925832185519085,0.0,Fraud
1,0.007940840158985326,0.01144037153901487,0.008706343420891724,No Fraud
1,0.003388699603116875,0.0017902691571172968,0.0,Fraud
4,0.004029612502110832,0.0021288670648256544,0.0,Fraud
1,0.0444404612107365,0.02347814688574659,0.0,Fraud
1,0.01031362805838491,0.0,0.0,No Fraud
1,0.013006228011755834,2.38314850704531e-06,0.0,No Fraud
1,0.31767095175650156,0.16782735965107815,0.0,Fraud
4,0.008476615726773096,0.004478244007943096,0.0,Fraud
3,6.684432166860306e-05,0.0,0.0,No Fraud
1,0.0003145161615346078,0.015676501923967735,0.018638369619219896,No Fraud
3,0.00032626585702722545,0.0,0.0,No Fraud
4,0.0417004911180525,0.02203060519634922,0.0,Fraud
4,0.004415423873019103,0.0023326933931218886,0.0,Fraud
4,0.07877259175702833,0.04161600553766647,0.0,Fraud
4,0.01897803623897267,0.010026203830530359,0.0,Fraud
4,0.010830577810229686,0.005721855483908603,0.0,Fraud
0,0.0018349414346773125,0.029531818541587408,0.03665252476227842,No Fraud
1,0.0489046351856831,0.02583659523330789,0.0,Fraud
1,0.030651326149615823,0.016193268881056228,0.0,Fraud
3,0.0010209845911458915,0.00014892999895436675,0.0,No Fraud
1,0.26291196082459456,0.13889787518155206,0.0,Fraud
4,0.15628275375137016,0.08256506229501445,0.0,Fraud
1,0.004121700863631717,0.0009371568711416819,0.0,No Fraud
4,0.19894162128104162,0.10510198316745725,0.0,Fraud
1,0.18752263617973713,0.09906926878532549,0.0,Fraud
1,0.017125253132960906,0.00904736804158349,0.0,Fraud
1,0.0035995152591600907,0.0019016442599751823,0.0,Fraud
0,0.0025349684503998297,0.061540038862610245,0.07556037550927984,No Fraud
1,0.02122912185538672,0.011215465087382302,0.0,Fraud
1,0.0013415253822805615,0.0013276676412193897,0.0007437545623601556,No Fraud
1,0.19997419069645617,0.10564749542687943,0.0,Fraud
0,0.005816705702692676,0.001902507731740587,0.005978935134221814,No Fraud
1,0.007090531910773458,0.00033792038865744587,0.0,No Fraud
3,0.00037543846132056613,0.0,0.0,No Fraud
4,0.0181920306271444,0.00017323140063184287,0.0,No Fraud
1,0.09973036035610847,0.05268811316574426,0.0,Fraud
3,0.0001376646129693905,0.0034111233077612165,0.004011660745170026,No Fraud
4,0.00252363077413164,0.001333248404409867,0.0,Fraud
4,0.021935506737537698,0.011588652213914748,0.0,Fraud
3,0.0006486583521396839,3.0712406816147304e-05,0.0,No Fraud
4,0.0012509707361147565,0.0006608949118011649,0.0,Fraud
4,1.4593168181790169e-05,7.709653247651227e-06,0.0,Fraud
1,0.09592708999547889,0.0506788239338068,0.0,Fraud
4,0.07870812361407888,0.04158194665329888,0.0,Fraud
0,0.0008557213612297997,0.0011731132439610362,0.0019529549492630575,No Fraud
1,0.015883660678683905,0.008391427729093943,0.0,Fraud
1,0.006226638464309722,0.0,0.0,No Fraud
1,0.0064209126762240255,0.0003620875284472011,0.0,No Fraud
4,0.0033380974795406302,0.001763535769171117,0.0,Fraud
1,0.004631532562460486,0.0,0.0,No Fraud
1,0.003406894842220632,0.0017998818047960316,0.0,Fraud
4,0.012324121449763803,0.006510903031884612,0.0,Fraud
4,0.0035782243166314663,0.0,0.0,No Fraud
1,0.006577031747793806,0.0,0.0,No Fraud
3,0.000247063499993391,0.0,0.0,No Fraud
1,0.008240063640902377,0.0013733244031030269,0.0,No Fraud
2,8.072368322179638e-05,0.0,0.0,No Fraud
1,0.0034601679431592457,0.00043109813873572444,0.0,No Fraud
0,0.01045989742442453,0.05663234327015696,0.074694075922157,No Fraud
4,0.030024764353538416,0.0,0.0,No Fraud
1,0.03860645578335306,0.02039600883801499,0.0,Fraud
0,0.000590280914348247,0.16175294721882222,0.19474900772375836,No Fraud
1,0.004233360297148416,0.0,0.0,No Fraud
1,0.008098937367571696,0.004278714395708649,0.0,Fraud
3,4.665728569733266e-05,0.009757390049411155,0.011695578861540414,No Fraud
3,0.0009318944080676843,0.004357912294555353,0.004645174598654865,No Fraud
1,0.005193611285053693,0.002743814202101547,0.0,Fraud
1,0.06184060200701324,0.03267073963383807,0.0,Fraud
1,0.0015434958083430687,0.001263354015245421,0.0005382494357339978,No Fraud
1,0.0026678832472985573,5.070064535059071e-05,0.0,No Fraud
4,0.012878388643653321,0.006803725523766059,0.0,Fraud
3,0.0005088345297112045,0.002190482698165872,0.002309211390080391,No Fraud
1,0.0002858898790589741,0.0001510372392821457,0.0,Fraud
0,0.005007967557556712,0.029002760412160145,0.03803116839128229,No Fraud
1,0.006558728500566452,0.001953997165681538,0.0,No Fraud
1,0.0028719877868149646,2.5174103947661723e-06,0.0,No Fraud
4,0.08337028315066915,0.04404499189231648,0.0,Fraud
0,0.0026601654315256324,0.21273079906113357,0.25732182135561305,No Fraud
3,0.0006815484141297934,0.0,0.0,No Fraud
4,0.010804623775800227,0.005708143820797751,0.0,Fraud
4,0.002783512297028406,0.0014705452821026596,0.0,Fraud
3,3.571892181550104e-05,0.002010672465035707,0.002393496084996734,No Fraud
1,0.052385197286274165,0.027675395867152286,0.0,Fraud
0,0.001059390691542301,0.1455386920299237,0.17556257784690396,No Fraud
0,0.0047373919597400145,0.31910764131282243,0.38647080746543316,No Fraud
0,0.0013911497146673,0.003395449574988683,0.004963395374160104,No Fraud
1,0.30031597519244896,0.15865862742219036,0.0,Fraud
1,0.11812605046576585,0.06240666024407362,0.0,Fraud
1,0.0036646308155092347,0.0018204077621907973,0.0,No Fraud
1,0.02651257620367429,0.014006743887685648,0.0,Fraud
1,0.00880102543242921,0.004649631489374453,0.0,Fraud
4,0.00847375891190395,0.004476734736497755,0.0,Fraud
4,0.09173524960939601,0.04846425096078189,0.0,Fraud
1,0.004266740843088038,0.0022541433078834385,0.0,Fraud
0,0.003598979665935429,0.1464365141958198,0.17825372802051026,No Fraud
4,0.07533010093165053,0.03979731817373946,0.0,Fraud
4,0.0018279847585047967,0.0009657346817704271,0.0,Fraud
4,0.006564585082233035,0.0,0.0,No Fraud
4,0.0015122646240630319,0.0007989379499349663,0.0,Fraud
0,0.003545113473329886,0.0008861955899015531,0.003315536879132322,No Fraud
1,0.011315663894929478,0.0,0.0,No Fraud
4,0.03406531077213776,0.017996896256864955,0.0,Fraud
1,0.011012128665184237,0.0,0.0,No Fraud
1,0.001965011805874012,0.00103812684552856,0.0,Fraud
4,0.0042766118325719684,0.0022593582074298766,0.0,Fraud
3,0.00011967617765522684,0.001465063201399657,0.0016845512149776636,No Fraud
4,0.03017807680224943,0.015943248575498115,0.0,Fraud
4,0.05354954169521254,0.02829052560059548,0.0,Fraud
4,0.12596234034946385,0.06654661648926899,0.0,Fraud
4,0.058665844577446766,0.03099349733645234,0.0,Fraud
1,0.002269435243600364,0.0011989554686274689,0.0,Fraud
1,0.004473415658275108,0.0,0.0,No Fraud
1,0.00836751036770852,0.0044206030299614955,0.0,Fraud
0,0.0019398592552558357,1.8628836921269674e-06,0.0012337602136351755,No Fraud
3,0.00026435337688464214,0.0003296632825626128,0.0002283226940125611,No Fraud
1,0.00037738737260959224,0.0,0.0,No Fraud
4,0.01661772041881,0.0,0.0,No Fraud
1,0.005051671138744613,0.0016838454648511973,0.0,No Fraud
1,0.005592888092265019,0.002954754396518671,0.0,Fraud
